Year,Postal code,Rooms,Rent per m2,Rental apartment count,Sales price per m2,Sold apartments count,Postal code name,Municipality,Municipality name,Municipality group,Municipality group name,Region,Region name,Area,Area name
2014,550,3,,,4057.0,27.0,Vallila - Hermanni,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,550,3,,,4130.0,37.0,Vallila - Hermanni,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,550,3,,,4187.0,26.0,Vallila - Hermanni,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,550,3,,,4687.0,18.0,Vallila - Hermanni,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,550,3,,,5157.0,23.0,Vallila - Hermanni,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,550,3,,,4846.0,19.0,Vallila - Hermanni,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,550,3,,,5455.0,25.0,Vallila - Hermanni,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,550,3,,,6034.0,28.0,Vallila - Hermanni,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,550,3,,,6168.0,22.0,Vallila - Hermanni,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,560,1,21.802500000000002,261.0,5365.0,31.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,560,2,19.4675,520.0,4910.0,82.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,560,3,18.44,39.0,4857.0,76.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,560,1,22.22,281.0,5813.0,28.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,560,2,19.622500000000002,577.0,5291.0,73.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,560,3,19.606666666666666,123.0,5043.0,74.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,560,1,22.0975,289.0,5272.0,25.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,560,2,20.54,557.0,5541.0,90.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,560,3,19.935000000000002,168.0,5318.0,76.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,560,1,23.177500000000002,411.0,5845.0,24.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,560,2,21.64,612.0,5471.0,78.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,560,3,20.33,44.0,5315.0,72.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,560,1,24.2725,469.0,6840.0,38.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,560,2,21.6525,650.0,5649.0,80.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,560,1,25.4125,496.0,6956.0,22.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,560,2,21.625,705.0,5953.0,88.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,560,1,25.565,463.0,6347.0,36.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,560,2,21.695,695.0,6391.0,89.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,560,1,25.7275,537.0,6490.0,25.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,560,2,22.5475,793.0,6263.0,75.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2023,560,1,27.865000000000002,235.0,,,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2023,560,2,22.485,416.0,,,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,560,1,,,3794.0,26.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,560,2,,,3831.0,61.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,560,3,,,3943.0,36.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,560,1,,,3878.0,22.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,560,2,,,4356.0,68.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,560,3,,,4326.0,50.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,560,1,,,4532.0,35.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,560,2,,,4506.0,81.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,560,3,,,4534.0,71.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,560,1,,,4618.0,31.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,560,2,,,4571.0,86.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,560,3,,,4828.0,81.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,560,1,,,5434.0,16.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,560,2,,,4843.0,69.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,560,3,,,4928.0,50.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,560,1,,,4610.0,29.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,560,2,,,5065.0,83.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,560,3,,,4963.0,85.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,560,3,,,5457.0,69.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,560,3,,,6016.0,95.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,560,3,,,6243.0,101.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,560,3,,,6400.0,73.0,Toukola - Kumpula - Vanhakaupunki,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,570,1,22.2225,244.0,5174.0,17.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,570,2,16.7975,192.0,4520.0,16.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,570,3,14.606666666666667,70.0,4328.0,33.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,570,1,22.54,298.0,5546.0,10.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,570,2,17.81,186.0,4494.0,29.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,570,3,13.975,98.0,4400.0,46.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,570,1,23.1525,289.0,5858.0,16.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,570,2,19.355,186.0,5155.0,20.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,570,3,15.01,64.0,4709.0,30.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,570,1,23.725,321.0,6375.0,13.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,570,2,19.5975,198.0,5537.0,14.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,570,3,15.966666666666667,60.0,5280.0,37.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,570,1,23.9575,306.0,6345.0,10.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,570,2,20.39,179.0,5523.0,20.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,570,3,16.453333333333333,63.0,5193.0,38.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,570,1,24.4325,362.0,6771.0,16.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,570,2,21.1325,188.0,5706.0,27.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,570,3,16.593333333333334,64.0,5400.0,34.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,570,1,24.1475,358.0,7212.0,17.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,570,2,20.65,190.0,5933.0,26.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,570,3,16.6675,91.0,6372.0,30.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,570,1,24.515,305.0,7233.0,14.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,570,2,21.1875,160.0,6863.0,21.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2023,570,1,25.105,155.0,,,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2023,570,2,20.72,66.0,,,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,570,1,,,3845.0,16.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,570,2,,,3354.0,25.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,570,3,,,3390.0,41.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,570,1,,,4202.0,18.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,570,2,,,3679.0,26.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,570,3,,,3623.0,34.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,570,1,,,4449.0,15.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,570,2,,,3641.0,24.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,570,3,,,3745.0,43.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,570,1,,,4539.0,20.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,570,2,,,4158.0,23.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,570,3,,,3800.0,37.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,570,1,,,4920.0,14.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,570,2,,,4237.0,22.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,570,3,,,4023.0,28.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,570,1,,,5006.0,20.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,570,2,,,4159.0,24.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,570,3,,,3951.0,32.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,570,3,,,6073.0,45.0,Kulosaari,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,610,1,19.72,237.0,4898.0,28.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,610,2,14.5625,273.0,4568.0,57.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,610,1,20.775,238.0,5228.0,23.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,610,2,15.3125,304.0,4679.0,82.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,610,1,21.4125,280.0,5085.0,30.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,610,2,16.56,305.0,5038.0,71.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,610,1,21.555,312.0,5392.0,32.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,610,2,17.7425,305.0,5156.0,64.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,610,3,17.1,46.0,4790.0,44.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,610,1,21.57,303.0,5509.0,45.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,610,2,17.9775,289.0,5419.0,84.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,610,1,22.87,311.0,6157.0,36.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,610,2,18.6675,272.0,5631.0,70.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,610,1,23.58,345.0,6292.0,42.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,610,2,18.1925,250.0,5950.0,79.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,610,1,23.81,326.0,5988.0,54.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,610,2,18.240000000000002,226.0,5912.0,68.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2023,610,1,24.47,153.0,,,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2023,610,2,18.52,117.0,,,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,610,1,,,3665.0,25.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,610,2,,,3353.0,60.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,610,3,,,2946.0,45.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,610,1,,,3832.0,18.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,610,2,,,3658.0,64.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,610,3,,,3524.0,50.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,610,1,,,4497.0,26.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,610,2,,,3863.0,67.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,610,3,,,3835.0,42.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,610,1,,,4348.0,26.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,610,2,,,4182.0,63.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,610,3,,,3953.0,51.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,610,1,,,4569.0,22.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,610,2,,,4360.0,56.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2013,610,3,,,4033.0,44.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,610,1,,,4906.0,23.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,610,2,,,4591.0,59.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2014,610,3,,,4310.0,37.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,610,3,,,4234.0,62.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,610,3,,,4485.0,51.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,610,3,,,4580.0,48.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,610,3,,,5136.0,53.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,610,3,,,5520.0,71.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,610,3,,,5874.0,61.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,610,3,,,5639.0,64.0,Käpylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2015,620,2,13.4,116.0,3639.0,21.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,620,1,20.23,20.0,,,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2016,620,2,13.2475,143.0,3610.0,20.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2017,620,2,15.54,127.0,3942.0,26.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,620,1,20.01,20.0,5165.0,6.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2018,620,2,16.35,101.0,4070.0,20.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,620,1,21.52,21.0,,,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2019,620,2,17.005,121.0,4191.0,33.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,620,1,21.615000000000002,93.0,,,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2020,620,2,17.475,108.0,4575.0,21.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,620,1,21.86,65.0,,,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2021,620,2,17.572499999999998,126.0,4564.0,25.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,620,1,22.675,87.0,,,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2022,620,2,17.807499999999997,142.0,4659.0,32.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2023,620,1,22.54,45.0,,,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2023,620,2,17.615000000000002,65.0,,,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,620,1,,,3137.0,8.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,620,2,,,2725.0,24.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2009,620,3,,,2486.0,10.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,620,1,,,3320.0,11.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,620,2,,,2878.0,23.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2010,620,3,,,2796.0,10.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,620,2,,,3041.0,34.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2011,620,3,,,2886.0,21.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,620,1,,,3669.0,8.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,620,2,,,3164.0,29.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
2012,620,3,,,2770.0,28.0,Metsälä - Etelä-Oulunkylä,91,Helsinki,1,Kaupunkimaiset kunnat,1,Uusimaa,1,Helsinki-Uusimaa
