Year,Rooms,Rent per m2,Rental apartment count,Sales price per m2,Sold apartments count,Municipality name,Municipality group name,Region name,Area name,Total population,0 - 14,15 - 24,25 - 44,45 - 64,65 - 74,75 -
2020.0,3,,0.0,596.0,13.0,Mänttä-Vilppula,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,9764.0,1130.0,809.0,1689.5,2718.5,1903.0,1514.0
2020.0,2,9.473333333333334,103.0,636.0,7.0,Mäntyharju,Maaseutumaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,5733.5,659.0,425.5,856.5,1670.5,1191.5,930.5
2020.0,1,13.8225,230.0,2550.0,16.0,Naantali,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,19370.5,2902.5,1712.5,3923.5,5803.0,3010.5,2018.5
2020.0,2,11.29,284.0,1802.0,70.0,Naantali,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,19370.5,2902.5,1712.5,3923.5,5803.0,3010.5,2018.5
2020.0,3,,0.0,1759.5,59.0,Naantali,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,19370.5,2902.5,1712.5,3923.5,5803.0,3010.5,2018.5
2020.0,2,10.02,165.0,1530.0,8.0,Nivala,Taajaan asutut kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,10569.5,2393.5,1247.0,2297.5,2219.5,1360.0,1052.0
2020.0,1,14.967500000000001,570.0,1815.5,32.0,Nokia,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,34202.5,6381.0,3299.5,8605.0,8863.0,4162.0,2892.0
2020.0,2,11.4775,638.0,1608.3333333333333,100.0,Nokia,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,34202.5,6381.0,3299.5,8605.0,8863.0,4162.0,2892.0
2020.0,3,11.9775,135.0,1362.0,77.0,Nokia,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,34202.5,6381.0,3299.5,8605.0,8863.0,4162.0,2892.0
2020.0,2,9.112083333333334,247.0,1063.0,24.0,Nurmes,Taajaan asutut kunnat,Pohjois-Karjala,Pohjois- ja Itä-Suomi,9526.5,1103.0,722.5,1645.0,2688.5,1871.5,1496.0
2020.0,1,17.43,414.0,2836.5,75.0,Nurmijärvi,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,43328.0,8685.5,4884.0,10247.0,12180.0,4386.0,2945.5
2020.0,2,13.558333333333332,471.0,1997.6666666666667,96.0,Nurmijärvi,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,43328.0,8685.5,4884.0,10247.0,12180.0,4386.0,2945.5
2020.0,3,13.3275,204.0,2124.5,57.0,Nurmijärvi,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,43328.0,8685.5,4884.0,10247.0,12180.0,4386.0,2945.5
2020.0,1,,0.0,1192.0,13.0,Närpiö,Maaseutumaiset kunnat,Pohjanmaa,Länsi-Suomi,9518.5,1486.0,772.0,2157.0,2359.5,1351.5,1392.5
2020.0,2,9.565,45.0,1281.0,13.0,Närpiö,Maaseutumaiset kunnat,Pohjanmaa,Länsi-Suomi,9518.5,1486.0,772.0,2157.0,2359.5,1351.5,1392.5
2020.0,3,,0.0,999.0,8.0,Närpiö,Maaseutumaiset kunnat,Pohjanmaa,Länsi-Suomi,9518.5,1486.0,772.0,2157.0,2359.5,1351.5,1392.5
2020.0,1,12.49,316.0,1121.0,10.0,Orimattila,Taajaan asutut kunnat,Päijät-Häme,Etelä-Suomi,15942.5,2647.5,1433.5,3366.5,4451.5,2344.0,1699.5
2020.0,2,10.235,280.0,1233.0,23.0,Orimattila,Taajaan asutut kunnat,Päijät-Häme,Etelä-Suomi,15942.5,2647.5,1433.5,3366.5,4451.5,2344.0,1699.5
2020.0,3,9.24,118.0,900.0,8.0,Orimattila,Taajaan asutut kunnat,Päijät-Häme,Etelä-Suomi,15942.5,2647.5,1433.5,3366.5,4451.5,2344.0,1699.5
2020.0,1,11.965,212.0,944.0,6.0,Orivesi,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,9083.0,1356.5,723.0,1769.5,2531.0,1476.5,1226.5
2020.0,2,10.36,169.0,995.0,19.0,Orivesi,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,9083.0,1356.5,723.0,1769.5,2531.0,1476.5,1226.5
2020.0,3,9.1,76.0,1206.0,8.0,Oulainen,Taajaan asutut kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,7221.5,1278.5,775.5,1426.0,1785.5,1051.0,905.0
2020.0,1,15.657763157894736,15804.0,2582.3333333333335,535.0,Oulu,Kaupunkimaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,206408.0,36457.5,30510.0,59691.0,45929.0,19966.0,13854.5
2020.0,2,12.15463768115942,14059.0,1912.6,973.0,Oulu,Kaupunkimaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,206408.0,36457.5,30510.0,59691.0,45929.0,19966.0,13854.5
2020.0,3,11.042192982456141,3804.0,2020.904761904762,738.0,Oulu,Kaupunkimaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,206408.0,36457.5,30510.0,59691.0,45929.0,19966.0,13854.5
2020.0,2,8.975,229.0,838.0,8.0,Outokumpu,Taajaan asutut kunnat,Pohjois-Karjala,Pohjois- ja Itä-Suomi,6620.0,917.0,588.0,1267.5,1711.5,1247.5,888.5
2020.0,1,12.0375,222.0,1261.0,14.0,Paimio,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,10886.0,2084.5,957.5,2724.0,2707.0,1428.0,985.0
2020.0,2,9.629999999999999,174.0,1239.0,38.0,Paimio,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,10886.0,2084.5,957.5,2724.0,2707.0,1428.0,985.0
2020.0,3,9.383333333333333,70.0,1251.0,20.0,Paimio,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,10886.0,2084.5,957.5,2724.0,2707.0,1428.0,985.0
2020.0,1,12.280000000000001,123.0,1241.0,14.0,Parainen,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,15118.5,2314.5,1347.0,2960.5,4274.5,2437.5,1784.5
2020.0,2,10.583333333333334,173.0,1220.0,34.0,Parainen,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,15118.5,2314.5,1347.0,2960.5,4274.5,2437.5,1784.5
2020.0,3,9.325,44.0,1158.0,18.0,Parainen,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,15118.5,2314.5,1347.0,2960.5,4274.5,2437.5,1784.5
2020.0,1,10.853333333333333,82.0,813.0,6.0,Parkano,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,6378.0,873.0,547.0,1161.0,1692.5,1186.5,918.0
2020.0,3,,0.0,804.0,15.0,Parkano,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,6378.0,873.0,547.0,1161.0,1692.5,1186.5,918.0
2020.0,1,10.83625,459.0,494.0,15.0,Pieksämäki,Taajaan asutut kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,17528.5,2073.5,1447.5,3206.0,5099.0,3174.0,2528.5
2020.0,2,8.8175,558.0,519.5,53.0,Pieksämäki,Taajaan asutut kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,17528.5,2073.5,1447.5,3206.0,5099.0,3174.0,2528.5
2020.0,3,8.465,42.0,571.0,23.0,Pieksämäki,Taajaan asutut kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,17528.5,2073.5,1447.5,3206.0,5099.0,3174.0,2528.5
2020.0,1,13.125,424.0,1364.0,17.0,Pietarsaari,Kaupunkimaiset kunnat,Pohjanmaa,Länsi-Suomi,19137.0,2972.5,2084.0,4341.5,4752.0,2567.0,2420.0
2020.0,2,10.71875,441.0,1341.0,56.0,Pietarsaari,Kaupunkimaiset kunnat,Pohjanmaa,Länsi-Suomi,19137.0,2972.5,2084.0,4341.5,4752.0,2567.0,2420.0
2020.0,3,9.426666666666666,175.0,1042.0,85.0,Pietarsaari,Kaupunkimaiset kunnat,Pohjanmaa,Länsi-Suomi,19137.0,2972.5,2084.0,4341.5,4752.0,2567.0,2420.0
2020.0,1,15.645,327.0,2689.0,31.0,Pirkkala,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,19713.0,3960.0,2003.5,5195.5,4988.0,2057.0,1509.0
2020.0,2,12.123750000000001,232.0,2713.0,53.0,Pirkkala,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,19713.0,3960.0,2003.5,5195.5,4988.0,2057.0,1509.0
2020.0,3,,0.0,2351.5,64.0,Pirkkala,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,19713.0,3960.0,2003.5,5195.5,4988.0,2057.0,1509.0
2020.0,1,12.805166666666668,4873.0,1525.5,126.0,Pori,Kaupunkimaiset kunnat,Satakunta,Länsi-Suomi,83809.0,11816.0,9305.5,19797.5,21026.5,11994.0,9869.5
2020.0,2,10.099545454545455,4629.0,1039.2,265.0,Pori,Kaupunkimaiset kunnat,Satakunta,Länsi-Suomi,83809.0,11816.0,9305.5,19797.5,21026.5,11994.0,9869.5
2020.0,3,9.193125,774.0,1250.0,176.0,Pori,Kaupunkimaiset kunnat,Satakunta,Länsi-Suomi,83809.0,11816.0,9305.5,19797.5,21026.5,11994.0,9869.5
2020.0,1,17.765,1391.0,2484.25,87.0,Porvoo,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,50499.5,8504.5,5342.0,11879.0,13895.0,6360.0,4519.0
2020.0,2,13.313333333333333,1106.0,2120.0,172.0,Porvoo,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,50499.5,8504.5,5342.0,11879.0,13895.0,6360.0,4519.0
2020.0,3,12.5575,296.0,1975.0,133.0,Porvoo,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,50499.5,8504.5,5342.0,11879.0,13895.0,6360.0,4519.0
2020.0,1,12.4125,121.0,548.0,8.0,Pudasjärvi,Maaseutumaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,7826.0,1222.0,639.5,1258.5,2202.5,1370.0,1133.5
2020.0,2,,0.0,1196.0,8.0,Pälkäne,Maaseutumaiset kunnat,Pirkanmaa,Länsi-Suomi,6425.0,933.0,523.0,1214.0,1871.0,1033.0,851.0
2020.0,1,12.665,354.0,1471.0,11.0,Raahe,Kaupunkimaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,24516.0,4489.0,2574.0,5214.0,6020.0,3750.0,2469.0
2020.0,2,10.780555555555557,465.0,1469.0,19.0,Raahe,Kaupunkimaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,24516.0,4489.0,2574.0,5214.0,6020.0,3750.0,2469.0
2020.0,3,9.115,90.0,1540.0,20.0,Raahe,Kaupunkimaiset kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,24516.0,4489.0,2574.0,5214.0,6020.0,3750.0,2469.0
2020.0,1,13.255,637.0,1359.75,43.0,Raasepori,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,27532.0,4026.0,2473.0,5849.0,7641.5,4067.5,3475.0
2020.0,2,10.972500000000002,558.0,1493.25,81.0,Raasepori,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,27532.0,4026.0,2473.0,5849.0,7641.5,4067.5,3475.0
2020.0,3,10.39,20.0,1613.0,60.0,Raasepori,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,27532.0,4026.0,2473.0,5849.0,7641.5,4067.5,3475.0
2020.0,1,14.7,622.0,2116.0,34.0,Raisio,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,24231.5,3776.0,2326.5,5889.0,6650.0,3161.0,2429.0
2020.0,2,11.765,642.0,1531.0,130.0,Raisio,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,24231.5,3776.0,2326.5,5889.0,6650.0,3161.0,2429.0
2020.0,3,11.25,172.0,1202.6666666666667,92.0,Raisio,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,24231.5,3776.0,2326.5,5889.0,6650.0,3161.0,2429.0
2020.0,2,,0.0,482.0,7.0,Rantasalmi,Maaseutumaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,3397.5,391.5,240.0,520.0,1052.0,679.5,514.5
2020.0,1,13.399166666666666,1313.0,1398.5,72.0,Rauma,Kaupunkimaiset kunnat,Satakunta,Länsi-Suomi,39122.5,5668.0,4009.5,9247.5,10022.5,5686.5,4488.5
2020.0,2,10.109166666666667,1194.0,1061.3333333333333,208.0,Rauma,Kaupunkimaiset kunnat,Satakunta,Länsi-Suomi,39122.5,5668.0,4009.5,9247.5,10022.5,5686.5,4488.5
2020.0,3,9.3375,163.0,1167.5,124.0,Rauma,Kaupunkimaiset kunnat,Satakunta,Länsi-Suomi,39122.5,5668.0,4009.5,9247.5,10022.5,5686.5,4488.5
2020.0,1,14.808333333333332,1358.0,1759.0,49.0,Riihimäki,Kaupunkimaiset kunnat,Kanta-Häme,Etelä-Suomi,28751.5,4494.0,3208.0,6929.5,7656.0,3758.0,2706.0
2020.0,2,11.738333333333335,1106.0,1234.25,155.0,Riihimäki,Kaupunkimaiset kunnat,Kanta-Häme,Etelä-Suomi,28751.5,4494.0,3208.0,6929.5,7656.0,3758.0,2706.0
2020.0,3,10.903749999999999,372.0,1362.3333333333333,97.0,Riihimäki,Kaupunkimaiset kunnat,Kanta-Häme,Etelä-Suomi,28751.5,4494.0,3208.0,6929.5,7656.0,3758.0,2706.0
2020.0,1,15.485694444444446,3576.0,2189.4,138.0,Rovaniemi,Kaupunkimaiset kunnat,Lappi,Pohjois- ja Itä-Suomi,63285.0,10332.5,8227.5,17139.0,15190.0,7214.5,5181.5
2020.0,2,12.115357142857144,3640.0,1884.2,239.0,Rovaniemi,Kaupunkimaiset kunnat,Lappi,Pohjois- ja Itä-Suomi,63285.0,10332.5,8227.5,17139.0,15190.0,7214.5,5181.5
2020.0,3,10.516333333333332,881.0,1525.25,142.0,Rovaniemi,Kaupunkimaiset kunnat,Lappi,Pohjois- ja Itä-Suomi,63285.0,10332.5,8227.5,17139.0,15190.0,7214.5,5181.5
2020.0,2,,0.0,987.0,7.0,Ruovesi,Maaseutumaiset kunnat,Pirkanmaa,Länsi-Suomi,4249.0,477.0,319.0,632.0,1234.5,836.5,750.0
2020.0,1,10.816666666666668,195.0,766.0,6.0,Saarijärvi,Maaseutumaiset kunnat,Keski-Suomi,Länsi-Suomi,9258.5,1291.5,710.5,1544.5,2709.0,1653.0,1350.0
2020.0,2,9.27,133.0,947.0,10.0,Saarijärvi,Maaseutumaiset kunnat,Keski-Suomi,Länsi-Suomi,9258.5,1291.5,710.5,1544.5,2709.0,1653.0,1350.0
2020.0,1,12.235,1352.0,1466.5,42.0,Salo,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,51697.5,7327.0,4894.0,10702.5,14584.5,7998.5,6191.0
2020.0,2,10.130666666666666,1186.0,1099.3333333333333,122.0,Salo,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,51697.5,7327.0,4894.0,10702.5,14584.5,7998.5,6191.0
2020.0,3,9.5925,177.0,1226.75,89.0,Salo,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,51697.5,7327.0,4894.0,10702.5,14584.5,7998.5,6191.0
2020.0,1,12.385000000000002,434.0,1500.0,17.0,Sastamala,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,24164.5,3479.0,2163.0,4716.0,6596.0,3947.0,3263.5
2020.0,2,10.0125,494.0,1384.0,43.0,Sastamala,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,24164.5,3479.0,2163.0,4716.0,6596.0,3947.0,3263.5
2020.0,3,9.71,121.0,1403.0,28.0,Sastamala,Taajaan asutut kunnat,Pirkanmaa,Länsi-Suomi,24164.5,3479.0,2163.0,4716.0,6596.0,3947.0,3263.5
2020.0,1,13.235999999999999,1181.0,1279.3333333333333,37.0,Savonlinna,Kaupunkimaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,32818.0,3873.0,3053.0,5966.0,9292.0,5896.0,4738.0
2020.0,2,10.286944444444444,879.0,997.8,78.0,Savonlinna,Kaupunkimaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,32818.0,3873.0,3053.0,5966.0,9292.0,5896.0,4738.0
2020.0,3,,0.0,1265.0,54.0,Savonlinna,Kaupunkimaiset kunnat,Etelä-Savo,Pohjois- ja Itä-Suomi,32818.0,3873.0,3053.0,5966.0,9292.0,5896.0,4738.0
2020.0,1,14.8371875,2672.0,2183.6666666666665,90.0,Seinäjoki,Kaupunkimaiset kunnat,Etelä-Pohjanmaa,Länsi-Suomi,63955.5,11012.5,8287.5,17182.0,14599.5,7397.0,5477.0
2020.0,2,11.685,3216.0,2127.0,192.0,Seinäjoki,Kaupunkimaiset kunnat,Etelä-Pohjanmaa,Länsi-Suomi,63955.5,11012.5,8287.5,17182.0,14599.5,7397.0,5477.0
2020.0,3,10.412083333333333,1044.0,1763.0,109.0,Seinäjoki,Kaupunkimaiset kunnat,Etelä-Pohjanmaa,Länsi-Suomi,63955.5,11012.5,8287.5,17182.0,14599.5,7397.0,5477.0
2020.0,1,14.5325,318.0,1475.0,17.0,Siilinjärvi,Taajaan asutut kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,21337.0,4175.5,2023.0,5025.0,5641.0,2603.0,1869.5
2020.0,2,12.1525,247.0,1209.0,13.0,Siilinjärvi,Taajaan asutut kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,21337.0,4175.5,2023.0,5025.0,5641.0,2603.0,1869.5
2020.0,3,10.7375,114.0,1871.0,14.0,Siilinjärvi,Taajaan asutut kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,21337.0,4175.5,2023.0,5025.0,5641.0,2603.0,1869.5
2020.0,1,17.9975,189.0,3188.0,7.0,Sipoo,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,21428.5,3873.5,2383.5,5019.5,6341.0,2164.0,1647.0
2020.0,2,14.030000000000001,127.0,2614.5,45.0,Sipoo,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,21428.5,3873.5,2383.5,5019.5,6341.0,2164.0,1647.0
2020.0,3,,0.0,2553.5,45.0,Sipoo,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,21428.5,3873.5,2383.5,5019.5,6341.0,2164.0,1647.0
2020.0,2,8.983333333333333,117.0,1095.0,7.0,Somero,Maaseutumaiset kunnat,Varsinais-Suomi,Etelä-Suomi,8678.5,1152.0,754.5,1549.0,2411.0,1454.0,1358.0
2020.0,1,13.49,169.0,1184.0,12.0,Sotkamo,Taajaan asutut kunnat,Kainuu,Pohjois- ja Itä-Suomi,10318.5,1559.0,919.5,2175.0,2896.0,1583.5,1185.5
2020.0,2,10.6775,131.0,1276.0,23.0,Sotkamo,Taajaan asutut kunnat,Kainuu,Pohjois- ja Itä-Suomi,10318.5,1559.0,919.5,2175.0,2896.0,1583.5,1185.5
2020.0,3,,0.0,1422.0,7.0,Sotkamo,Taajaan asutut kunnat,Kainuu,Pohjois- ja Itä-Suomi,10318.5,1559.0,919.5,2175.0,2896.0,1583.5,1185.5
2020.0,1,11.18,132.0,782.0,8.0,Suonenjoki,Taajaan asutut kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,6997.5,920.0,568.0,1358.5,1907.5,1209.0,1034.5
2020.0,2,9.82,253.0,763.0,8.0,Suonenjoki,Taajaan asutut kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,6997.5,920.0,568.0,1358.5,1907.5,1209.0,1034.5
2020.0,3,,0.0,933.0,6.0,Suonenjoki,Taajaan asutut kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,6997.5,920.0,568.0,1358.5,1907.5,1209.0,1034.5
2020.0,1,17.61517857142857,28046.0,3302.4166666666665,1001.0,Tampere,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,239574.5,32118.5,34582.0,76132.0,50881.5,25318.5,20542.0
2020.0,2,13.7118,18123.0,2795.777777777778,1734.0,Tampere,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,239574.5,32118.5,34582.0,76132.0,50881.5,25318.5,20542.0
2020.0,3,12.89525641025641,4347.0,2637.9583333333335,1229.0,Tampere,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,239574.5,32118.5,34582.0,76132.0,50881.5,25318.5,20542.0
2020.0,1,13.561250000000001,497.0,1479.0,24.0,Tornio,Kaupunkimaiset kunnat,Lappi,Pohjois- ja Itä-Suomi,21534.5,3661.5,2386.5,4895.0,5453.0,3177.5,1961.0
2020.0,2,10.520833333333334,515.0,1301.3333333333333,58.0,Tornio,Kaupunkimaiset kunnat,Lappi,Pohjois- ja Itä-Suomi,21534.5,3661.5,2386.5,4895.0,5453.0,3177.5,1961.0
2020.0,3,,0.0,1812.0,28.0,Tornio,Kaupunkimaiset kunnat,Lappi,Pohjois- ja Itä-Suomi,21534.5,3661.5,2386.5,4895.0,5453.0,3177.5,1961.0
2020.0,1,16.32308823529412,22126.0,2974.3529411764707,498.0,Turku,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,193676.5,24457.5,28640.0,58629.5,41606.5,22026.5,18316.5
2020.0,2,12.562549019607843,16775.0,2273.9444444444443,1345.0,Turku,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,193676.5,24457.5,28640.0,58629.5,41606.5,22026.5,18316.5
2020.0,3,11.59173611111111,4165.0,2064.8888888888887,1092.0,Turku,Kaupunkimaiset kunnat,Varsinais-Suomi,Etelä-Suomi,193676.5,24457.5,28640.0,58629.5,41606.5,22026.5,18316.5
2020.0,1,20.21,123.0,2747.0,17.0,Tuusula,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,38691.0,7082.5,4063.5,9150.5,11290.5,4356.5,2747.5
2020.0,2,14.617916666666666,247.0,1986.3333333333333,52.0,Tuusula,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,38691.0,7082.5,4063.5,9150.5,11290.5,4356.5,2747.5
2020.0,3,14.416666666666666,79.0,2055.6666666666665,46.0,Tuusula,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,38691.0,7082.5,4063.5,9150.5,11290.5,4356.5,2747.5
2020.0,2,9.0325,120.0,1202.0,17.0,Ulvila,Taajaan asutut kunnat,Satakunta,Länsi-Suomi,12803.0,2123.5,1121.0,2815.0,3354.5,1918.0,1471.0
2020.0,3,,0.0,1353.0,11.0,Ulvila,Taajaan asutut kunnat,Satakunta,Länsi-Suomi,12803.0,2123.5,1121.0,2815.0,3354.5,1918.0,1471.0
2020.0,2,,0.0,1275.0,8.0,Uusikaarlepyy,Maaseutumaiset kunnat,Pohjanmaa,Länsi-Suomi,7471.5,1373.0,672.0,1778.0,1741.5,1002.0,905.0
2020.0,1,12.8925,189.0,1241.0,16.0,Uusikaupunki,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,15450.0,2056.5,1301.5,3472.5,4147.5,2562.0,1910.0
2020.0,2,9.84,204.0,1145.0,49.0,Uusikaupunki,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,15450.0,2056.5,1301.5,3472.5,4147.5,2562.0,1910.0
2020.0,3,,0.0,1126.0,30.0,Uusikaupunki,Taajaan asutut kunnat,Varsinais-Suomi,Etelä-Suomi,15450.0,2056.5,1301.5,3472.5,4147.5,2562.0,1910.0
2020.0,1,14.257916666666667,4419.0,2057.5,189.0,Vaasa,Kaupunkimaiset kunnat,Pohjanmaa,Länsi-Suomi,67593.5,10268.5,10220.0,18357.5,14923.5,7543.5,6280.5
2020.0,2,10.785555555555556,3408.0,1515.2857142857142,326.0,Vaasa,Kaupunkimaiset kunnat,Pohjanmaa,Länsi-Suomi,67593.5,10268.5,10220.0,18357.5,14923.5,7543.5,6280.5
2020.0,3,9.87625,638.0,1436.7142857142858,282.0,Vaasa,Kaupunkimaiset kunnat,Pohjanmaa,Länsi-Suomi,67593.5,10268.5,10220.0,18357.5,14923.5,7543.5,6280.5
2020.0,1,12.991249999999999,772.0,1183.5,35.0,Valkeakoski,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,20868.5,3272.0,2024.0,4557.5,5291.5,3245.5,2478.0
2020.0,2,10.3975,644.0,1052.0,95.0,Valkeakoski,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,20868.5,3272.0,2024.0,4557.5,5291.5,3245.5,2478.0
2020.0,3,9.425,251.0,1070.0,82.0,Valkeakoski,Kaupunkimaiset kunnat,Pirkanmaa,Länsi-Suomi,20868.5,3272.0,2024.0,4557.5,5291.5,3245.5,2478.0
2020.0,1,21.887794117647058,10835.0,3683.4666666666667,401.0,Vantaa,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,235503.0,40639.0,27848.5,73425.5,57194.0,21730.5,14665.5
2020.0,2,16.766574074074075,6972.0,2973.6315789473683,1085.0,Vantaa,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,235503.0,40639.0,27848.5,73425.5,57194.0,21730.5,14665.5
2020.0,3,15.955625,1383.0,2600.6,939.0,Vantaa,Kaupunkimaiset kunnat,Uusimaa,Helsinki-Uusimaa,235503.0,40639.0,27848.5,73425.5,57194.0,21730.5,14665.5
2020.0,1,11.0725,650.0,759.0,23.0,Varkaus,Kaupunkimaiset kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,20372.0,2464.0,1799.0,3938.0,5813.0,3577.5,2780.5
2020.0,2,9.156666666666666,622.0,559.3333333333334,62.0,Varkaus,Kaupunkimaiset kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,20372.0,2464.0,1799.0,3938.0,5813.0,3577.5,2780.5
2020.0,3,,0.0,864.0,26.0,Varkaus,Kaupunkimaiset kunnat,Pohjois-Savo,Pohjois- ja Itä-Suomi,20372.0,2464.0,1799.0,3938.0,5813.0,3577.5,2780.5
2020.0,1,15.83375,676.0,2744.0,15.0,Vihti,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,29159.0,5370.5,2945.0,7020.0,8092.0,3552.0,2179.5
2020.0,2,12.87875,674.0,2130.0,50.0,Vihti,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,29159.0,5370.5,2945.0,7020.0,8092.0,3552.0,2179.5
2020.0,3,12.555,166.0,1935.0,23.0,Vihti,Taajaan asutut kunnat,Uusimaa,Helsinki-Uusimaa,29159.0,5370.5,2945.0,7020.0,8092.0,3552.0,2179.5
2020.0,2,9.559999999999999,113.0,864.0,15.0,Viitasaari,Maaseutumaiset kunnat,Keski-Suomi,Länsi-Suomi,6136.5,705.5,513.5,1008.0,1695.5,1189.5,1024.5
2020.0,3,,0.0,758.0,11.0,Virrat,Maaseutumaiset kunnat,Pirkanmaa,Länsi-Suomi,6527.0,771.0,503.5,1012.5,1809.5,1305.0,1125.5
2020.0,2,10.4125,461.0,1387.0,22.0,Ylivieska,Taajaan asutut kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,15279.5,3221.5,1787.0,3927.0,3261.5,1780.5,1302.0
2020.0,3,9.99,151.0,1153.0,16.0,Ylivieska,Taajaan asutut kunnat,Pohjois-Pohjanmaa,Pohjois- ja Itä-Suomi,15279.5,3221.5,1787.0,3927.0,3261.5,1780.5,1302.0
