Municipality name,Year,Total population,0 - 14,15 - 24,25 - 44,45 - 64,65 - 74,75 -
Harjavalta,2021,6789,904,591,1364,1712,1170,1048
Harjavalta,2022,6707,886,574,1328,1695,1129,1095
Harjavalta,2023,6628,873,550,1304,1668,1106,1127
Harjavalta,2024,6556,854,536,1287,1642,1062,1175
Harjavalta,2025,6487,835,526,1271,1626,1018,1211
Harjavalta,2026,6422,796,540,1249,1610,970,1257
Harjavalta,2027,6359,771,540,1227,1590,936,1295
Harjavalta,2028,6300,742,546,1190,1581,935,1306
Harjavalta,2029,6242,709,555,1165,1589,906,1318
Harjavalta,2030,6182,689,550,1147,1577,892,1327
Harjavalta,2031,6121,675,536,1137,1554,890,1329
Harjavalta,2032,6060,663,521,1127,1525,890,1334
Harjavalta,2033,5999,653,504,1120,1508,876,1338
Harjavalta,2034,5941,651,480,1112,1497,862,1339
Harjavalta,2035,5888,645,463,1098,1495,857,1330
Harjavalta,2036,5836,638,447,1089,1501,837,1324
Harjavalta,2037,5784,631,434,1079,1505,813,1322
Harjavalta,2038,5735,625,422,1074,1509,780,1325
Harjavalta,2039,5689,620,411,1066,1503,780,1309
Harjavalta,2040,5643,615,403,1059,1495,772,1299
Hartola,2021,2589,223,151,311,813,581,510
Hartola,2022,2528,208,151,301,779,559,530
Hartola,2023,2474,204,140,298,740,544,548
Hartola,2024,2424,198,134,293,697,536,566
Hartola,2025,2378,189,131,287,674,525,572
Hartola,2026,2337,182,128,284,648,511,584
Hartola,2027,2299,176,126,278,633,495,591
Hartola,2028,2265,169,127,272,615,486,596
Hartola,2029,2232,160,129,268,603,471,601
Hartola,2030,2201,153,129,264,587,461,607
Hartola,2031,2172,149,127,262,564,449,621
Hartola,2032,2143,147,122,261,549,443,621
Hartola,2033,2116,146,117,257,540,430,626
Hartola,2034,2091,144,114,257,534,408,634
Hartola,2035,2067,144,108,255,532,396,632
Hartola,2036,2044,142,106,254,525,388,629
Hartola,2037,2022,141,103,252,526,377,623
Hartola,2038,2002,140,102,250,526,364,620
Hartola,2039,1984,139,99,250,524,358,614
Hartola,2040,1965,138,98,248,520,351,610
Hattula,2021,9337,1587,859,2057,2574,1297,963
Hattula,2022,9286,1547,867,2027,2529,1279,1037
Hattula,2023,9234,1500,874,1985,2516,1271,1088
Hattula,2024,9177,1468,859,1964,2488,1261,1137
Hattula,2025,9122,1429,852,1941,2457,1248,1195
Hattula,2026,9066,1379,860,1920,2413,1258,1236
Hattula,2027,9009,1338,858,1882,2389,1274,1268
Hattula,2028,8952,1303,853,1840,2371,1287,1298
Hattula,2029,8894,1274,834,1817,2340,1291,1338
Hattula,2030,8836,1238,826,1801,2307,1290,1374
Hattula,2031,8780,1215,805,1776,2301,1263,1420
Hattula,2032,8725,1181,798,1771,2273,1249,1453
Hattula,2033,8670,1167,771,1759,2252,1245,1476
Hattula,2034,8618,1159,741,1743,2241,1239,1495
Hattula,2035,8568,1155,710,1727,2234,1222,1520
Hattula,2036,8520,1143,688,1712,2236,1192,1549
Hattula,2037,8475,1132,668,1702,2233,1163,1577
Hattula,2038,8431,1122,651,1693,2234,1133,1598
Hattula,2039,8393,1113,639,1682,2229,1108,1622
Hattula,2040,8356,1105,628,1674,2214,1096,1639
Hausjärvi,2021,8073,1348,671,1717,2462,1110,765
Hausjärvi,2022,7980,1308,651,1677,2436,1095,813
Hausjärvi,2023,7894,1259,646,1625,2428,1094,842
Hausjärvi,2024,7809,1211,640,1598,2376,1133,851
Hausjärvi,2025,7731,1164,637,1574,2353,1128,875
Hausjärvi,2026,7659,1116,640,1542,2328,1122,911
Hausjärvi,2027,7592,1069,642,1508,2307,1106,960
Hausjärvi,2028,7525,1030,637,1483,2276,1116,983
Hausjärvi,2029,7464,997,626,1461,2252,1106,1022
Hausjärvi,2030,7405,964,617,1444,2240,1088,1052
Hausjärvi,2031,7351,951,589,1436,2210,1093,1072
Hausjärvi,2032,7301,938,566,1431,2176,1095,1095
Hausjärvi,2033,7256,933,538,1430,2151,1090,1114
Hausjärvi,2034,7215,927,513,1425,2131,1073,1146
Hausjärvi,2035,7180,925,491,1417,2113,1076,1158
Hausjärvi,2036,7150,918,478,1409,2117,1050,1178
Hausjärvi,2037,7127,912,468,1399,2126,1023,1199
Hausjärvi,2038,7103,906,461,1393,2129,994,1220
Hausjärvi,2039,7082,902,453,1385,2131,975,1236
Hausjärvi,2040,7064,898,448,1380,2125,971,1242
Heinola,2021,18270,1982,1464,2976,5236,3564,3048
Heinola,2022,18046,1887,1448,2881,5124,3511,3195
Heinola,2023,17840,1831,1394,2810,5050,3405,3350
Heinola,2024,17645,1736,1389,2745,4914,3373,3488
Heinola,2025,17462,1672,1367,2679,4800,3329,3615
Heinola,2026,17290,1608,1348,2623,4701,3286,3724
Heinola,2027,17127,1548,1330,2582,4565,3259,3843
Heinola,2028,16968,1503,1297,2525,4471,3236,3936
Heinola,2029,16817,1447,1275,2465,4400,3195,4035
Heinola,2030,16672,1411,1242,2432,4286,3190,4111
Heinola,2031,16534,1371,1219,2406,4214,3137,4187
Heinola,2032,16399,1343,1184,2396,4123,3108,4245
Heinola,2033,16267,1324,1146,2374,4041,3118,4264
Heinola,2034,16139,1313,1099,2359,3983,3057,4328
Heinola,2035,16014,1299,1062,2340,3950,2991,4372
Heinola,2036,15894,1284,1029,2314,3929,2935,4403
Heinola,2037,15778,1270,1001,2293,3911,2853,4450
Heinola,2038,15666,1258,978,2281,3902,2764,4483
Heinola,2039,15561,1247,957,2259,3886,2705,4507
Heinola,2040,15456,1239,938,2239,3864,2635,4541
Heinävesi,2021,3130,311,178,430,949,662,600
Heinävesi,2022,3065,306,165,408,925,648,613
Heinävesi,2023,3009,286,169,398,895,637,624
Heinävesi,2024,2954,265,175,385,854,647,628
Heinävesi,2025,2903,252,175,375,833,641,627
Heinävesi,2026,2855,240,174,363,806,649,623
Heinävesi,2027,2806,233,165,357,778,632,641
Heinävesi,2028,2758,223,160,349,762,618,646
Heinävesi,2029,2714,211,158,344,738,610,653
Heinävesi,2030,2671,205,152,345,713,605,651
Heinävesi,2031,2634,200,145,343,691,589,666
Heinävesi,2032,2598,196,140,341,682,568,671
Heinävesi,2033,2562,196,130,339,671,552,674
Heinävesi,2034,2530,196,122,336,662,526,688
Heinävesi,2035,2502,195,117,331,663,508,688
Heinävesi,2036,2475,193,115,327,657,489,694
Heinävesi,2037,2450,191,113,323,660,467,696
Heinävesi,2038,2428,191,110,320,659,454,694
Heinävesi,2039,2404,189,108,317,659,436,695
Heinävesi,2040,2383,187,108,315,652,428,693
Helsinki,2021,663243,95143,70867,227096,153819,62893,53425
Helsinki,2022,668263,95945,71548,227621,155044,61947,56158
Helsinki,2023,673155,96358,72856,227716,156420,61145,58660
Helsinki,2024,677923,96666,74091,227815,157643,60813,60895
Helsinki,2025,682559,96671,75571,227773,158777,61111,62656
Helsinki,2026,687053,96721,76965,227557,160068,61548,64194
Helsinki,2027,691402,96615,78457,226885,161469,62093,65883
Helsinki,2028,695599,96385,79706,226299,162907,62982,67320
Helsinki,2029,699653,96128,80721,226104,164194,63637,68869
Helsinki,2030,703540,95829,81651,226046,165437,64285,70292
Helsinki,2031,707244,95670,82024,226440,166556,64803,71751
Helsinki,2032,710747,95648,82122,226726,167836,65424,72991
Helsinki,2033,714035,95862,81640,226701,169782,65972,74078
Helsinki,2034,717099,96127,80861,226805,172211,65807,75288
Helsinki,2035,719915,96234,79926,226895,174994,65293,76573
Helsinki,2036,722466,96071,79274,226938,177681,64745,77757
Helsinki,2037,724744,95908,78505,226765,180561,63902,79103
Helsinki,2038,726754,95748,77719,226658,183263,62855,80511
Helsinki,2039,728521,95601,76900,226436,185263,62505,81816
Helsinki,2040,730098,95472,76264,226141,186613,62591,83017
Hirvensalmi,2021,2141,232,132,300,668,464,345
Hirvensalmi,2022,2126,232,127,293,649,468,357
Hirvensalmi,2023,2112,233,117,303,626,459,374
Hirvensalmi,2024,2099,223,123,295,608,464,386
Hirvensalmi,2025,2086,215,124,292,592,462,401
Hirvensalmi,2026,2074,209,128,289,578,453,417
Hirvensalmi,2027,2064,203,129,288,568,453,423
Hirvensalmi,2028,2052,198,129,280,556,451,438
Hirvensalmi,2029,2038,194,127,270,549,444,454
Hirvensalmi,2030,2025,187,128,265,547,432,466
Hirvensalmi,2031,2014,181,128,259,537,432,477
Hirvensalmi,2032,2000,177,126,253,535,419,490
Hirvensalmi,2033,1987,174,124,248,534,412,495
Hirvensalmi,2034,1975,172,119,247,530,400,507
Hirvensalmi,2035,1965,171,114,246,521,394,519
Hirvensalmi,2036,1953,168,112,241,525,384,523
Hirvensalmi,2037,1940,167,108,240,521,378,526
Hirvensalmi,2038,1930,165,105,238,526,361,535
Hirvensalmi,2039,1920,163,104,234,531,347,541
Hirvensalmi,2040,1909,161,103,232,525,349,539
Hollola,2021,23134,3850,2060,4810,6391,3357,2666
Hollola,2022,23007,3762,2038,4737,6330,3288,2852
Hollola,2023,22874,3678,2022,4649,6284,3237,3004
Hollola,2024,22735,3604,1979,4636,6174,3191,3151
Hollola,2025,22597,3514,1959,4569,6129,3126,3300
Hollola,2026,22461,3432,1936,4523,6076,3075,3419
Hollola,2027,22333,3330,1940,4448,6030,3054,3531
Hollola,2028,22201,3243,1927,4362,5980,3060,3629
Hollola,2029,22070,3159,1912,4305,5919,3031,3744
Hollola,2030,21939,3084,1889,4257,5858,3025,3826
Hollola,2031,21805,3031,1844,4230,5772,3015,3913
Hollola,2032,21673,2989,1789,4210,5674,3027,3984
Hollola,2033,21543,2965,1720,4186,5611,3020,4041
Hollola,2034,21416,2952,1647,4150,5579,2993,4095
Hollola,2035,21303,2939,1585,4111,5561,2973,4134
Hollola,2036,21195,2909,1551,4081,5548,2949,4157
Hollola,2037,21093,2881,1522,4046,5549,2899,4196
Hollola,2038,20998,2857,1500,4015,5543,2835,4248
Hollola,2039,20904,2834,1481,3984,5541,2780,4284
Hollola,2040,20809,2814,1463,3954,5517,2747,4314
Huittinen,2021,9829,1373,905,2012,2561,1588,1390
Huittinen,2022,9724,1336,895,1983,2499,1575,1436
Huittinen,2023,9626,1304,875,1960,2488,1510,1489
Huittinen,2024,9533,1265,856,1933,2453,1500,1526
Huittinen,2025,9443,1223,856,1913,2410,1474,1567
Huittinen,2026,9355,1181,854,1880,2388,1458,1594
Huittinen,2027,9273,1150,849,1843,2346,1439,1646
Huittinen,2028,9193,1130,831,1805,2340,1411,1676
Huittinen,2029,9117,1094,828,1771,2311,1398,1715
Huittinen,2030,9044,1066,820,1760,2269,1401,1728
Huittinen,2031,8971,1037,812,1742,2238,1370,1772
Huittinen,2032,8904,1022,791,1728,2228,1336,1799
Huittinen,2033,8837,1020,759,1712,2222,1334,1790
Huittinen,2034,8772,1010,733,1705,2216,1298,1810
Huittinen,2035,8711,1000,709,1687,2222,1272,1821
Huittinen,2036,8651,990,689,1673,2222,1249,1828
Huittinen,2037,8596,981,670,1666,2228,1202,1849
Huittinen,2038,8544,974,657,1652,2237,1175,1849
Huittinen,2039,8491,967,642,1642,2244,1132,1864
Huittinen,2040,8441,961,630,1636,2240,1103,1871
Humppila,2021,2151,298,188,384,615,401,265
Humppila,2022,2126,288,181,372,612,404,269
Humppila,2023,2104,271,184,369,603,394,283
Humppila,2024,2084,261,183,358,596,394,292
Humppila,2025,2064,257,175,348,585,390,309
Humppila,2026,2042,243,177,337,582,377,326
Humppila,2027,2021,233,175,326,573,368,346
Humppila,2028,2003,224,172,310,568,364,365
Humppila,2029,1984,216,167,308,561,358,374
Humppila,2030,1966,214,158,300,557,351,386
Humppila,2031,1948,212,149,297,550,335,405
Humppila,2032,1932,206,145,294,539,336,412
Humppila,2033,1916,202,139,292,532,336,415
Humppila,2034,1901,200,132,290,532,327,420
Humppila,2035,1888,196,129,290,529,316,428
Humppila,2036,1874,193,126,286,532,306,431
Humppila,2037,1859,191,121,285,530,295,437
Humppila,2038,1848,188,119,283,528,283,447
Humppila,2039,1834,186,116,280,522,285,445
Humppila,2040,1820,184,114,277,510,288,447
Hyrynsalmi,2021,2154,196,109,289,631,515,414
Hyrynsalmi,2022,2113,189,106,282,584,532,420
Hyrynsalmi,2023,2078,182,103,280,559,516,438
Hyrynsalmi,2024,2042,174,104,275,537,498,454
Hyrynsalmi,2025,2009,170,102,269,515,489,464
Hyrynsalmi,2026,1976,168,97,266,492,477,476
Hyrynsalmi,2027,1945,163,95,262,466,471,488
Hyrynsalmi,2028,1916,157,95,260,444,459,501
Hyrynsalmi,2029,1886,151,95,254,425,441,520
Hyrynsalmi,2030,1858,149,92,250,407,430,530
Hyrynsalmi,2031,1832,144,92,249,391,414,542
Hyrynsalmi,2032,1805,141,90,247,380,388,559
Hyrynsalmi,2033,1778,139,87,243,374,376,559
Hyrynsalmi,2034,1753,138,83,243,360,372,557
Hyrynsalmi,2035,1730,136,81,239,364,352,558
Hyrynsalmi,2036,1705,134,79,235,363,337,557
Hyrynsalmi,2037,1681,132,78,233,364,315,559
Hyrynsalmi,2038,1659,131,75,231,367,296,559
Hyrynsalmi,2039,1636,130,72,230,365,281,558
Hyrynsalmi,2040,1614,128,71,228,366,265,556
Hyvinkää,2021,46664,6908,4958,11542,12383,6086,4787
Hyvinkää,2022,46737,6780,4996,11529,12333,6021,5078
Hyvinkää,2023,46813,6655,5040,11495,12337,5922,5364
Hyvinkää,2024,46900,6543,5073,11485,12305,5838,5656
Hyvinkää,2025,46983,6449,5087,11498,12220,5839,5890
Hyvinkää,2026,47068,6338,5120,11483,12133,5884,6110
Hyvinkää,2027,47151,6252,5125,11389,12148,5914,6323
Hyvinkää,2028,47236,6175,5121,11355,12129,5915,6541
Hyvinkää,2029,47324,6125,5070,11343,12105,5962,6719
Hyvinkää,2030,47409,6073,5029,11332,12093,5934,6948
Hyvinkää,2031,47495,6052,4944,11360,12073,5905,7161
Hyvinkää,2032,47580,6011,4887,11387,12042,5938,7315
Hyvinkää,2033,47667,6010,4791,11376,12052,6005,7433
Hyvinkää,2034,47756,6034,4673,11374,12108,6008,7559
Hyvinkää,2035,47841,6050,4568,11347,12226,5946,7704
Hyvinkää,2036,47925,6034,4502,11322,12331,5866,7870
Hyvinkää,2037,48002,6019,4444,11290,12476,5761,8012
Hyvinkää,2038,48077,6005,4392,11268,12605,5672,8135
Hyvinkää,2039,48149,5991,4353,11237,12707,5602,8259
Hyvinkää,2040,48215,5979,4325,11209,12740,5601,8361
Hämeenkyrö,2021,10266,1710,911,2206,2843,1453,1143
Hämeenkyrö,2022,10188,1674,891,2170,2820,1419,1214
Hämeenkyrö,2023,10119,1635,872,2145,2817,1387,1263
Hämeenkyrö,2024,10055,1591,867,2113,2799,1376,1309
Hämeenkyrö,2025,9995,1560,850,2074,2765,1379,1367
Hämeenkyrö,2026,9942,1514,853,2048,2724,1390,1413
Hämeenkyrö,2027,9894,1471,853,2005,2707,1402,1456
Hämeenkyrö,2028,9847,1433,850,1977,2681,1387,1519
Hämeenkyrö,2029,9800,1378,864,1947,2655,1399,1557
Hämeenkyrö,2030,9755,1351,852,1931,2645,1384,1592
Hämeenkyrö,2031,9710,1322,841,1917,2626,1361,1643
Hämeenkyrö,2032,9666,1303,819,1906,2594,1374,1670
Hämeenkyrö,2033,9623,1297,784,1900,2572,1392,1678
Hämeenkyrö,2034,9583,1293,751,1893,2543,1404,1699
Hämeenkyrö,2035,9548,1291,722,1878,2540,1378,1739
Hämeenkyrö,2036,9518,1282,703,1871,2530,1357,1775
Hämeenkyrö,2037,9492,1274,688,1860,2540,1322,1808
Hämeenkyrö,2038,9470,1268,677,1854,2534,1303,1834
Hämeenkyrö,2039,9450,1262,667,1847,2542,1268,1864
Hämeenkyrö,2040,9427,1257,657,1843,2544,1258,1868
Hämeenlinna,2021,67949,9709,7271,15597,17292,9669,8411
Hämeenlinna,2022,67993,9528,7326,15513,17215,9587,8824
Hämeenlinna,2023,68032,9369,7368,15407,17199,9402,9287
Hämeenlinna,2024,68065,9169,7418,15325,17186,9323,9644
Hämeenlinna,2025,68090,9018,7427,15254,17116,9253,10022
Hämeenlinna,2026,68109,8842,7474,15193,16994,9284,10322
Hämeenlinna,2027,68120,8679,7504,15089,16947,9269,10632
Hämeenlinna,2028,68119,8507,7523,14978,16866,9325,10920
Hämeenlinna,2029,68112,8322,7528,14894,16849,9350,11169
Hämeenlinna,2030,68096,8213,7470,14815,16809,9352,11437
Hämeenlinna,2031,68069,8119,7373,14793,16727,9398,11659
Hämeenlinna,2032,68034,8035,7258,14806,16612,9424,11899
Hämeenlinna,2033,67985,8005,7094,14743,16628,9439,12076
Hämeenlinna,2034,67924,7989,6900,14728,16641,9416,12250
Hämeenlinna,2035,67856,7970,6725,14694,16721,9307,12439
Hämeenlinna,2036,67781,7930,6575,14632,16823,9180,12641
Hämeenlinna,2037,67697,7893,6430,14571,16965,9034,12804
Hämeenlinna,2038,67608,7859,6296,14519,17105,8822,13007
Hämeenlinna,2039,67520,7826,6169,14464,17178,8732,13151
Hämeenlinna,2040,67434,7796,6081,14403,17197,8669,13288
Ii,2021,9808,2167,981,2089,2429,1204,938
Ii,2022,9768,2112,999,2055,2419,1205,978
Ii,2023,9725,2048,1026,2009,2420,1224,998
Ii,2024,9684,1990,1039,1984,2403,1216,1052
Ii,2025,9641,1948,1037,1959,2364,1242,1091
Ii,2026,9597,1896,1039,1915,2341,1268,1138
Ii,2027,9551,1843,1036,1888,2322,1270,1192
Ii,2028,9507,1792,1033,1874,2296,1287,1225
Ii,2029,9468,1728,1045,1852,2274,1310,1259
Ii,2030,9430,1707,1015,1836,2275,1295,1302
Ii,2031,9394,1674,997,1822,2272,1290,1339
Ii,2032,9357,1651,967,1817,2266,1287,1369
Ii,2033,9325,1638,930,1815,2267,1273,1402
Ii,2034,9297,1639,886,1805,2276,1257,1434
Ii,2035,9277,1629,860,1799,2281,1224,1484
Ii,2036,9258,1620,835,1803,2282,1182,1536
Ii,2037,9244,1612,814,1795,2296,1151,1576
Ii,2038,9234,1606,799,1786,2314,1121,1608
Ii,2039,9225,1602,782,1780,2318,1097,1646
Ii,2040,9214,1598,771,1770,2320,1095,1660
Iisalmi,2021,20957,3097,2123,4470,5381,3404,2482
Iisalmi,2022,20789,3012,2123,4422,5235,3378,2619
Iisalmi,2023,20623,2947,2127,4352,5092,3364,2741
Iisalmi,2024,20458,2849,2135,4311,4962,3335,2866
Iisalmi,2025,20296,2764,2141,4245,4853,3330,2963
Iisalmi,2026,20136,2668,2157,4168,4779,3272,3092
Iisalmi,2027,19977,2609,2140,4094,4716,3200,3218
Iisalmi,2028,19821,2522,2150,3989,4698,3136,3326
Iisalmi,2029,19665,2440,2145,3932,4637,3086,3425
Iisalmi,2030,19508,2372,2126,3879,4604,2979,3548
Iisalmi,2031,19351,2309,2101,3832,4565,2878,3666
Iisalmi,2032,19198,2265,2058,3805,4501,2816,3753
Iisalmi,2033,19042,2241,1995,3757,4474,2742,3833
Iisalmi,2034,18886,2233,1911,3726,4481,2636,3899
Iisalmi,2035,18730,2224,1831,3693,4484,2538,3960
Iisalmi,2036,18577,2201,1770,3665,4493,2449,3999
Iisalmi,2037,18430,2179,1721,3628,4500,2378,4024
Iisalmi,2038,18287,2159,1673,3610,4510,2300,4035
Iisalmi,2039,18150,2141,1634,3588,4513,2225,4049
Iisalmi,2040,18013,2124,1601,3561,4505,2189,4033
Iitti,2021,6569,908,517,1200,1826,1154,964
Iitti,2022,6514,887,522,1168,1792,1139,1006
Iitti,2023,6461,880,512,1151,1736,1142,1040
Iitti,2024,6409,858,508,1133,1703,1124,1083
Iitti,2025,6355,841,502,1123,1661,1098,1130
Iitti,2026,6305,830,492,1105,1621,1087,1170
Iitti,2027,6256,813,490,1090,1597,1062,1204
Iitti,2028,6208,787,496,1071,1565,1053,1236
Iitti,2029,6163,767,496,1054,1541,1048,1257
Iitti,2030,6116,745,497,1044,1512,1020,1298
Iitti,2031,6070,732,490,1034,1487,1007,1320
Iitti,2032,6024,719,482,1024,1463,995,1341
Iitti,2033,5977,708,473,1010,1448,972,1366
Iitti,2034,5932,706,453,1002,1446,941,1384
Iitti,2035,5888,702,436,994,1439,920,1397
Iitti,2036,5846,696,425,983,1437,891,1414
Iitti,2037,5804,688,415,971,1442,870,1418
Iitti,2038,5764,683,406,964,1453,829,1429
Iitti,2039,5726,677,399,958,1443,815,1434
Iitti,2040,5688,673,392,953,1434,798,1438
Ikaalinen,2021,6806,913,563,1254,1822,1247,1007
Ikaalinen,2022,6749,888,553,1247,1767,1240,1054
Ikaalinen,2023,6694,853,558,1216,1751,1187,1129
Ikaalinen,2024,6640,832,550,1198,1739,1128,1193
Ikaalinen,2025,6590,786,564,1177,1733,1093,1237
Ikaalinen,2026,6543,753,571,1160,1701,1080,1278
Ikaalinen,2027,6497,722,577,1145,1684,1042,1327
Ikaalinen,2028,6453,694,578,1130,1670,1027,1354
Ikaalinen,2029,6407,669,573,1120,1639,1035,1371
Ikaalinen,2030,6364,651,561,1115,1622,1014,1401
Ikaalinen,2031,6319,633,549,1112,1578,1024,1423
Ikaalinen,2032,6279,617,538,1112,1548,1014,1450
Ikaalinen,2033,6239,619,510,1110,1536,1001,1463
Ikaalinen,2034,6201,621,484,1107,1526,1002,1461
Ikaalinen,2035,6163,624,457,1103,1526,991,1462
Ikaalinen,2036,6128,621,440,1100,1529,964,1474
Ikaalinen,2037,6097,617,427,1096,1539,944,1474
Ikaalinen,2038,6070,615,417,1093,1542,927,1476
Ikaalinen,2039,6041,613,409,1090,1543,899,1487
Ikaalinen,2040,6015,610,403,1086,1534,898,1484
Ilmajoki,2021,12340,2378,1259,2976,2933,1595,1199
Ilmajoki,2022,12377,2369,1262,2958,2953,1559,1276
Ilmajoki,2023,12410,2346,1285,2954,2926,1561,1338
Ilmajoki,2024,12437,2318,1308,2937,2928,1547,1399
Ilmajoki,2025,12456,2293,1316,2938,2932,1527,1450
Ilmajoki,2026,12469,2288,1306,2908,2949,1513,1505
Ilmajoki,2027,12477,2242,1334,2887,2948,1508,1558
Ilmajoki,2028,12477,2228,1324,2862,2935,1509,1619
Ilmajoki,2029,12477,2212,1315,2847,2929,1490,1684
Ilmajoki,2030,12473,2196,1306,2834,2941,1478,1718
Ilmajoki,2031,12469,2181,1295,2826,2955,1434,1778
Ilmajoki,2032,12463,2177,1273,2824,2956,1419,1814
Ilmajoki,2033,12453,2175,1244,2818,2966,1386,1864
Ilmajoki,2034,12442,2168,1221,2814,2956,1383,1900
Ilmajoki,2035,12430,2169,1190,2804,2977,1371,1919
Ilmajoki,2036,12417,2157,1178,2785,3001,1351,1945
Ilmajoki,2037,12404,2146,1159,2770,3050,1306,1973
Ilmajoki,2038,12389,2135,1150,2754,3067,1271,2012
Ilmajoki,2039,12370,2125,1139,2739,3084,1248,2035
Ilmajoki,2040,12346,2115,1128,2728,3070,1267,2038
Ilomantsi,2021,4639,417,230,643,1386,1092,871
Ilomantsi,2022,4536,399,222,632,1289,1095,899
Ilomantsi,2023,4441,387,209,615,1221,1084,925
Ilomantsi,2024,4352,372,206,597,1158,1077,942
Ilomantsi,2025,4270,364,197,576,1108,1073,952
Ilomantsi,2026,4191,347,197,567,1055,1051,974
Ilomantsi,2027,4115,331,198,555,1021,1024,986
Ilomantsi,2028,4042,318,195,533,999,993,1004
Ilomantsi,2029,3973,312,187,517,979,959,1019
Ilomantsi,2030,3908,300,185,510,960,905,1048
Ilomantsi,2031,3846,289,183,502,933,870,1069
Ilomantsi,2032,3783,285,175,494,911,820,1098
Ilomantsi,2033,3726,284,164,488,891,783,1116
Ilomantsi,2034,3669,283,155,477,891,734,1129
Ilomantsi,2035,3615,279,149,472,888,691,1136
Ilomantsi,2036,3565,273,148,469,884,652,1139
Ilomantsi,2037,3518,269,145,461,886,626,1131
Ilomantsi,2038,3471,266,142,456,893,593,1121
Ilomantsi,2039,3428,263,140,452,893,572,1108
Ilomantsi,2040,3385,261,136,448,896,554,1090
Imatra,2021,25739,3032,2247,5107,7201,4171,3981
Imatra,2022,25393,2907,2241,4948,7093,4072,4132
Imatra,2023,25049,2828,2202,4785,6993,3994,4247
Imatra,2024,24718,2743,2173,4651,6871,3897,4383
Imatra,2025,24393,2636,2160,4546,6693,3870,4488
Imatra,2026,24077,2526,2148,4425,6584,3804,4590
Imatra,2027,23775,2435,2124,4340,6401,3806,4669
Imatra,2028,23491,2347,2109,4234,6274,3804,4723
Imatra,2029,23212,2275,2073,4139,6165,3782,4778
Imatra,2030,22939,2194,2044,4086,6044,3728,4843
Imatra,2031,22670,2138,1990,4040,5921,3721,4860
Imatra,2032,22410,2083,1939,3987,5857,3647,4897
Imatra,2033,22160,2043,1884,3938,5767,3609,4919
Imatra,2034,21916,2031,1805,3887,5709,3543,4941
Imatra,2035,21679,2005,1735,3851,5652,3441,4995
Imatra,2036,21451,1978,1675,3819,5587,3376,5016
Imatra,2037,21228,1953,1623,3775,5549,3258,5070
Imatra,2038,21020,1930,1581,3746,5525,3135,5103
