"Alue";"Vuosi";"Yhteensä Keskiväkiluku";"0 - 14 Keskiväkiluku";"15 - 24 Keskiväkiluku";"25 - 44 Keskiväkiluku";"45 - 64 Keskiväkiluku";"65 - 74 Keskiväkiluku";"75 - Keskiväkiluku"
"Brändö";"2016";470.5;46.5;41.0;74.0;162.5;89.5;57.0
"Brändö";"2017";461.5;47.0;36.5;69.5;158.5;89.5;60.5
"Brändö";"2018";450.5;44.5;34.0;69.5;151.5;89.0;62.0
"Brändö";"2019";447.0;40.0;36.0;68.0;150.0;88.5;64.5
"Brändö";"2020";447.0;39.5;37.5;66.5;152.0;83.0;68.5
"Brändö";"2021";449.0;40.0;39.5;70.0;149.5;79.0;71.0
"Brändö";"2022";449.5;39.0;41.0;72.5;143.5;81.5;72.0
"Eckerö";"1981";691.5;130.5;92.0;177.5;168.5;76.5;46.5
"Eckerö";"1982";707.0;132.0;92.0;186.0;167.5;80.5;49.0
"Eckerö";"1983";716.0;128.5;95.0;192.5;164.0;86.0;50.0
"Eckerö";"1984";732.0;129.5;98.5;205.0;160.0;86.5;52.5
"Eckerö";"1985";758.5;135.5;103.5;214.0;160.0;89.0;56.5
"Eckerö";"1986";764.0;133.0;103.0;215.0;157.5;97.0;58.5
"Eckerö";"1987";763.5;133.5;100.5;212.5;153.5;101.5;62.0
"Eckerö";"1988";775.0;140.5;100.0;214.0;152.0;100.5;68.0
"Eckerö";"1989";784.0;142.0;98.0;223.5;149.5;100.0;71.0
"Eckerö";"1990";798.5;145.5;96.0;235.0;146.5;101.5;74.0
"Eckerö";"1991";816.5;152.0;94.5;240.5;152.0;99.5;78.0
"Eckerö";"1992";832.5;159.0;89.5;247.5;159.0;95.0;82.5
"Eckerö";"1993";836.0;163.0;85.0;247.0;163.5;90.0;87.5
"Eckerö";"1994";824.5;161.0;82.5;234.0;169.5;90.5;87.0
"Eckerö";"1995";821.5;161.5;79.0;228.5;177.0;92.0;83.5
"Eckerö";"1996";819.5;162.5;76.5;223.5;185.5;88.0;83.5
"Eckerö";"1997";813.0;161.0;74.5;214.0;194.0;82.0;87.5
"Eckerö";"1998";822.5;164.5;75.0;213.0;205.0;76.0;89.0
"Eckerö";"1999";840.5;168.5;77.5;215.5;215.0;73.0;91.0
"Eckerö";"2000";838.0;163.5;80.5;212.0;218.5;70.0;93.5
"Eckerö";"2001";834.5;157.0;87.5;207.5;225.0;66.5;91.0
"Eckerö";"2002";861.5;160.5;98.0;208.0;235.0;67.5;92.5
"Eckerö";"2003";889.5;164.0;101.5;209.5;246.0;72.5;96.0
"Eckerö";"2004";896.0;165.5;90.0;212.5;255.0;72.0;101.0
"Eckerö";"2005";911.0;161.5;90.0;217.5;263.5;76.0;102.5
"Eckerö";"2006";927.0;155.5;101.5;214.5;273.5;83.5;98.5
"Eckerö";"2007";926.0;155.0;99.0;212.0;277.0;87.0;96.0
"Eckerö";"2008";922.0;151.5;94.5;209.5;281.5;93.5;91.5
"Eckerö";"2009";922.5;142.5;99.5;198.0;295.0;96.0;91.5
"Eckerö";"2010";933.5;135.0;104.5;198.0;303.5;98.5;94.0
"Eckerö";"2011";960.5;135.5;108.5;212.0;304.5;106.5;93.5
"Eckerö";"2012";969.0;137.0;103.0;213.0;309.0;111.0;96.0
"Eckerö";"2013";953.5;138.0;92.5;206.0;307.5;113.0;96.5
"Eckerö";"2014";939.5;138.0;91.0;197.0;298.0;121.5;94.0
"Eckerö";"2015";933.5;133.0;84.5;198.5;294.0;131.0;92.5
"Eckerö";"2016";931.5;124.0;74.5;212.0;291.5;135.0;94.5
"Eckerö";"2017";938.0;126.0;73.0;218.0;287.0;135.0;99.0
"Eckerö";"2018";954.5;135.0;73.5;217.0;289.5;135.5;104.0
"Eckerö";"2019";956.5;135.0;69.5;217.5;287.5;139.0;108.0
"Eckerö";"2020";955.0;133.0;67.0;218.5;285.0;138.0;113.5
"Eckerö";"2021";945.5;132.5;64.5;212.0;279.5;139.0;118.0
"Eckerö";"2022";936.0;129.0;61.0;210.5;269.5;144.5;121.5
"Enonkoski";"1981";2027.0;358.5;365.0;459.5;490.0;242.5;111.5
"Enonkoski";"1982";2033.5;360.0;357.5;475.0;486.0;237.0;118.0
"Enonkoski";"1983";2046.0;364.5;350.5;497.5;477.5;225.0;131.0
"Enonkoski";"1984";2077.5;379.5;341.0;521.0;477.0;221.0;138.0
"Enonkoski";"1985";2165.0;413.5;343.5;573.5;474.0;222.0;138.5
"Enonkoski";"1986";2234.5;436.5;347.5;615.0;469.0;221.0;145.5
"Enonkoski";"1987";2226.0;436.0;326.5;620.5;470.5;213.0;159.5
"Enonkoski";"1988";2219.5;437.0;301.0;631.5;474.0;205.5;170.5
"Enonkoski";"1989";2243.0;451.5;287.0;642.5;475.5;209.5;177.0
"Enonkoski";"1990";2236.0;454.0;277.0;629.5;479.0;213.0;183.5
"Enonkoski";"1991";2201.0;441.0;264.0;611.5;488.0;211.5;185.0
"Enonkoski";"1992";2203.5;439.0;259.0;607.0;499.5;213.5;185.5
"Enonkoski";"1993";2204.0;435.0;265.5;596.5;508.5;212.0;186.5
"Enonkoski";"1994";2164.0;418.5;266.0;566.0;520.5;211.5;181.5
"Enonkoski";"1995";2117.5;401.5;252.5;539.5;531.0;214.5;178.5
"Enonkoski";"1996";2064.0;384.5;225.5;519.5;534.5;216.0;184.0
"Enonkoski";"1997";2005.5;361.5;204.5;481.0;548.0;219.5;191.0
"Enonkoski";"1998";1957.0;336.0;201.0;442.5;561.5;225.5;190.5
"Enonkoski";"1999";1923.5;315.5;207.0;419.0;559.5;230.5;192.0
"Enonkoski";"2000";1890.0;297.0;207.0;398.0;557.5;234.5;196.0
"Enonkoski";"2001";1845.0;280.5;200.0;374.5;558.0;234.5;197.5
"Enonkoski";"2002";1806.0;266.5;184.5;359.5;562.0;230.0;203.5
"Enonkoski";"2003";1770.0;258.5;166.5;350.0;555.5;232.0;207.5
"Enonkoski";"2004";1742.5;256.0;163.0;339.0;543.5;234.0;207.0
"Enonkoski";"2005";1725.5;250.0;161.5;327.0;547.5;225.5;214.0
"Enonkoski";"2006";1704.5;241.5;155.5;319.0;549.5;219.0;220.0
"Enonkoski";"2007";1686.5;227.0;156.0;309.0;555.0;216.5;223.0
"Enonkoski";"2008";1664.0;220.0;152.5;291.0;565.0;211.5;224.0
"Enonkoski";"2009";1634.0;219.0;140.5;273.5;565.5;212.5;223.0
"Enonkoski";"2010";1616.0;211.0;136.0;264.5;557.0;220.5;227.0
"Enonkoski";"2011";1590.5;204.5;129.5;261.0;534.0;228.0;233.5
"Enonkoski";"2012";1549.0;200.0;118.0;252.0;509.0;237.5;232.5
"Enonkoski";"2013";1527.0;198.0;110.0;247.5;499.5;241.0;231.0
"Enonkoski";"2014";1512.5;190.5;111.0;244.0;479.5;252.0;235.5
"Enonkoski";"2015";1488.0;186.0;106.5;232.0;454.0;273.0;236.5
"Enonkoski";"2016";1463.0;183.0;95.0;234.0;435.0;278.0;238.0
"Enonkoski";"2017";1434.5;175.5;87.5;238.5;411.0;282.5;239.5
"Enonkoski";"2018";1410.5;169.5;86.0;236.0;389.0;292.0;238.0
"Enonkoski";"2019";1383.0;161.5;87.0;235.0;376.0;286.0;237.5
"Enonkoski";"2020";1365.0;157.0;84.0;234.0;369.0;275.0;246.0
"Enonkoski";"2021";1365.5;161.5;81.5;231.5;361.5;272.5;257.0
"Enonkoski";"2022";1351.5;169.5;75.5;225.0;356.5;265.5;259.5
"Enontekiö";"1981";2287.5;486.5;435.5;681.5;477.0;124.5;82.5
"Enontekiö";"1982";2323.0;488.5;428.0;708.0;480.5;132.0;86.0
"Enontekiö";"1983";2384.0;505.0;421.0;743.0;487.5;139.5;88.0
"Enontekiö";"1984";2421.5;514.0;401.5;779.0;498.0;138.5;90.5
"Enontekiö";"1985";2425.5;508.5;383.0;795.0;503.0;143.5;92.5
"Enontekiö";"1986";2427.0;503.5;372.0;797.0;509.5;150.0;95.0
"Enontekiö";"1987";2427.5;511.5;351.5;804.0;510.5;153.0;97.0
"Enontekiö";"1988";2432.0;528.5;329.0;815.0;509.0;155.0;95.5
"Enontekiö";"1989";2455.5;536.0;324.0;826.5;514.5;162.0;92.5
"Enontekiö";"1990";2469.5;525.0;325.5;834.0;519.5;173.0;92.5
"Enontekiö";"1991";2488.0;522.0;327.5;838.5;528.5;177.0;94.5
"Enontekiö";"1992";2489.5;520.5;327.0;829.0;539.5;175.0;98.5
"Enontekiö";"1993";2479.0;511.0;325.0;809.0;554.0;180.0;100.0
"Enontekiö";"1994";2466.5;508.0;314.0;782.5;573.5;190.0;98.5
"Enontekiö";"1995";2431.5;498.0;298.0;746.0;592.0;195.0;102.5
"Enontekiö";"1996";2395.5;479.5;285.0;717.5;608.5;197.0;108.0
"Enontekiö";"1997";2371.5;460.5;286.5;692.5;627.0;192.0;113.0
"Enontekiö";"1998";2344.5;444.5;289.0;655.0;647.5;190.5;118.0
"Enontekiö";"1999";2274.5;416.5;266.0;610.0;664.5;193.0;124.5
"Enontekiö";"2000";2185.0;383.0;235.5;570.0;676.0;190.0;130.5
"Enontekiö";"2001";2122.5;369.0;214.0;521.5;699.5;189.0;129.5
"Enontekiö";"2002";2086.5;357.0;211.0;483.0;715.0;189.5;131.0
"Enontekiö";"2003";2047.5;334.0;216.5;458.0;714.5;188.0;136.5
"Enontekiö";"2004";2010.0;314.0;219.0;420.0;727.5;186.5;143.0
"Enontekiö";"2005";1999.0;297.0;228.5;400.0;741.0;182.0;150.5
"Enontekiö";"2006";1998.5;283.0;240.5;399.5;738.0;183.0;154.5
"Enontekiö";"2007";1981.0;268.0;235.5;388.5;742.5;194.0;152.5
"Enontekiö";"2008";1940.0;248.0;222.0;367.5;752.0;202.0;148.5
"Enontekiö";"2009";1898.5;235.0;210.5;351.0;746.5;203.0;152.5
"Enontekiö";"2010";1879.0;232.0;197.0;349.0;734.5;209.0;157.5
"Enontekiö";"2011";1884.5;240.0;189.0;359.5;720.5;219.0;156.5
"Enontekiö";"2012";1886.5;245.5;184.5;363.5;706.0;229.0;158.0
"Enontekiö";"2013";1885.5;238.0;181.5;364.0;693.5;244.5;164.0
"Enontekiö";"2014";1890.5;231.0;176.5;377.5;670.0;261.0;174.5
"Enontekiö";"2015";1875.5;228.0;163.0;381.5;648.5;278.5;176.0
"Enontekiö";"2016";1866.5;229.0;150.0;381.0;640.0;293.5;173.0
"Enontekiö";"2017";1882.5;237.0;145.0;390.5;625.5;310.5;174.0
"Enontekiö";"2018";1872.5;238.5;138.5;388.0;605.5;328.0;174.0
"Enontekiö";"2019";1845.0;233.5;133.0;380.5;580.5;339.0;178.5
"Enontekiö";"2020";1823.0;229.5;128.5;381.5;556.5;346.5;180.5
"Enontekiö";"2021";1798.5;219.0;123.5;375.5;543.0;353.0;184.5
"Enontekiö";"2022";1800.0;211.0;123.0;377.5;535.5;359.0;194.0
"Espoo";"1981";139371.5;32178.5;20710.0;52950.0;24410.0;6421.5;2701.5
"Espoo";"1982";143325.5;32726.5;21157.5;54655.5;25293.5;6566.5;2926.0
"Espoo";"1983";147187.0;33312.5;21644.0;56087.0;26330.5;6656.5;3156.5
"Espoo";"1984";150993.0;34070.0;21933.5;57458.0;27498.0;6634.0;3399.5
"Espoo";"1985";154853.5;34757.0;22177.5;59051.0;28498.5;6754.0;3615.5
"Espoo";"1986";158592.0;35224.0;22540.0;60247.0;29767.0;6972.5;3841.5
"Espoo";"1987";162487.5;35864.5;22768.5;61509.5;31150.0;7132.0;4063.0
"Espoo";"1988";166151.5;36587.0;22746.0;62963.5;32255.0;7324.0;4276.0
"Espoo";"1989";168792.5;36957.0;22743.0;63569.0;33513.0;7518.5;4492.0
"Espoo";"1990";171240.0;37115.5;22899.0;63552.0;35197.0;7796.5;4680.0
"Espoo";"1991";174149.5;37440.0;23053.0;63291.5;37372.5;8112.5;4880.0
"Espoo";"1992";177362.0;37964.0;23144.0;63105.5;39696.5;8342.5;5109.5
"Espoo";"1993";180850.5;38731.0;23236.0;63093.0;41863.5;8642.0;5285.0
"Espoo";"1994";184577.0;39649.5;23583.5;63121.5;43684.5;9126.0;5412.0
"Espoo";"1995";188877.0;40558.0;24287.5;63494.0;45334.5;9560.0;5643.0
"Espoo";"1996";193753.5;41591.5;25172.5;64335.5;46842.0;9953.5;5858.5
"Espoo";"1997";198547.0;42630.0;26035.0;65262.0;48268.0;10318.0;6034.0
"Espoo";"1998";202898.0;43344.5;26919.5;66062.5;49692.0;10549.5;6330.0
"Espoo";"1999";207314.5;43960.0;27784.0;67114.0;51033.0;10761.5;6662.0
"Espoo";"2000";211469.0;44631.0;28365.0;68146.0;52372.0;10979.5;6975.5
"Espoo";"2001";215053.5;45292.5;28615.0;68887.5;53713.0;11250.5;7295.0
"Espoo";"2002";219216.5;45973.0;28890.5;69987.0;55092.5;11645.5;7628.0
"Espoo";"2003";222914.0;46434.5;29280.0;70845.0;56351.0;12081.5;7922.0
"Espoo";"2004";225851.5;46691.5;29601.0;71353.5;57411.0;12497.0;8297.5
"Espoo";"2005";229588.0;46981.0;30147.5;72133.0;58664.5;12891.0;8771.0
"Espoo";"2006";233361.5;47309.0;30621.0;72859.5;59806.5;13548.0;9217.5
"Espoo";"2007";236533.0;47504.5;30930.5;73352.5;60907.0;14216.0;9622.5
"Espoo";"2008";239806.0;47565.0;31391.0;73872.0;62157.0;14802.0;10019.0
"Espoo";"2009";242947.5;47754.5;31735.0;74231.0;63201.5;15596.5;10429.0
"Espoo";"2010";246150.0;48149.5;32072.5;74474.5;63924.5;16729.5;10799.5
"Espoo";"2011";250204.5;48731.0;32580.5;74993.5;64412.0;18264.5;11223.0
"Espoo";"2012";254631.5;49469.0;33010.0;75726.0;64928.0;19759.0;11739.5
"Espoo";"2013";258788.5;50301.0;33060.0;76597.0;65450.5;21076.0;12304.0
"Espoo";"2014";263148.0;51343.0;33015.5;77723.5;65914.5;22210.0;12941.5
"Espoo";"2015";267672.5;52338.5;33061.0;79086.0;66446.5;23196.0;13544.5
"Espoo";"2016";272192.5;53086.5;33346.0;80425.0;67154.5;23816.5;14364.0
"Espoo";"2017";276813.5;53762.0;33574.5;82156.5;67714.0;24410.0;15196.5
"Espoo";"2018";281338.0;54355.5;33554.5;84305.0;68141.5;25132.5;15849.0
"Espoo";"2019";286681.5;54750.0;33892.5;86903.5;68857.0;25572.5;16706.0
"Espoo";"2020";291263.5;54862.0;34128.0;89023.0;69768.0;25651.5;17831.0
"Espoo";"2021";294964.0;54818.0;34313.0;90459.0;70770.5;25350.5;19253.0
"Espoo";"2022";301203.0;55001.0;35314.5;93118.0;72070.5;24999.0;20700.0
"Eura";"1981";13722.0;2620.5;2014.0;3820.5;3221.5;1305.0;740.5
"Eura";"1982";13706.5;2579.0;2029.0;3808.0;3224.5;1300.5;765.5
"Eura";"1983";13700.0;2554.0;2016.5;3821.5;3218.0;1301.0;789.0
"Eura";"1984";13704.5;2533.0;1998.5;3829.5;3244.0;1267.0;832.5
"Eura";"1985";13668.5;2511.0;1969.5;3817.5;3242.5;1246.0;882.0
"Eura";"1986";13598.0;2499.0;1921.5;3775.5;3239.0;1243.5;919.5
"Eura";"1987";13493.0;2462.0;1869.0;3749.5;3226.0;1239.0;947.5
"Eura";"1988";13402.0;2447.0;1801.5;3765.0;3171.5;1255.0;962.0
"Eura";"1989";13358.5;2448.0;1724.0;3785.5;3133.0;1293.5;974.5
"Eura";"1990";13369.5;2434.0;1687.5;3796.0;3139.5;1319.5;993.0
"Eura";"1991";13422.5;2438.0;1679.0;3771.0;3187.0;1344.0;1003.5
"Eura";"1992";13479.0;2449.5;1672.0;3705.0;3270.0;1370.0;1012.5
"Eura";"1993";13526.0;2453.5;1680.5;3630.0;3352.0;1391.0;1019.0
"Eura";"1994";13513.0;2446.0;1657.0;3577.0;3395.0;1418.0;1020.0
"Eura";"1995";13465.5;2440.0;1601.5;3517.0;3447.0;1419.5;1040.5
"Eura";"1996";13404.5;2424.5;1559.5;3436.0;3517.5;1410.0;1057.0
"Eura";"1997";13345.5;2403.0;1531.5;3358.0;3576.5;1405.5;1071.0
"Eura";"1998";13269.0;2368.0;1518.0;3259.5;3633.0;1378.0;1112.5
"Eura";"1999";13169.5;2332.5;1496.0;3174.0;3684.0;1329.5;1153.5
"Eura";"2000";13039.0;2303.5;1459.5;3104.0;3703.0;1293.5;1175.5
"Eura";"2001";12920.0;2269.5;1424.5;3055.5;3689.0;1288.0;1193.5
"Eura";"2002";12863.0;2249.0;1396.0;3034.0;3678.0;1294.0;1212.0
"Eura";"2003";12811.0;2237.5;1367.5;2986.5;3682.5;1296.0;1241.0
"Eura";"2004";12786.0;2239.5;1356.0;2940.5;3678.0;1301.0;1271.0
"Eura";"2005";12800.0;2241.0;1360.0;2899.5;3700.5;1312.5;1286.5
"Eura";"2006";12788.0;2232.5;1347.5;2847.0;3710.5;1341.5;1309.0
"Eura";"2007";12722.5;2203.5;1337.0;2786.0;3717.0;1348.0;1331.0
"Eura";"2008";12626.0;2153.0;1313.5;2738.5;3750.0;1341.0;1330.0
"Eura";"2009";12565.0;2113.5;1291.0;2702.5;3763.5;1365.5;1329.0
"Eura";"2010";12530.5;2086.5;1290.5;2666.0;3750.0;1395.5;1342.0
"Eura";"2011";12465.5;2052.5;1300.5;2619.5;3696.0;1441.5;1355.5
"Eura";"2012";12415.0;2034.0;1306.0;2579.0;3620.0;1508.0;1368.0
"Eura";"2013";12387.0;2038.0;1283.5;2560.0;3546.0;1563.0;1396.5
"Eura";"2014";12341.0;2033.0;1255.5;2536.0;3488.0;1594.0;1434.5
"Eura";"2015";12221.0;2005.5;1215.5;2509.0;3410.5;1651.5;1429.0
"Eura";"2016";12066.0;1975.0;1155.5;2486.0;3325.5;1699.5;1424.5
"Eura";"2017";11957.0;1950.0;1117.0;2455.0;3256.5;1746.5;1432.0
"Eura";"2018";11829.0;1910.5;1088.5;2416.0;3192.0;1803.0;1419.0
"Eura";"2019";11690.0;1854.5;1063.5;2402.0;3133.0;1812.5;1424.5
"Eura";"2020";11557.5;1785.5;1056.0;2390.0;3073.5;1804.0;1448.5
"Eura";"2021";11450.0;1726.0;1058.5;2378.0;3019.0;1775.0;1493.5
"Eura";"2022";11346.5;1675.5;1041.0;2360.5;2986.5;1724.5;1558.5
"Eurajoki";"1981";9052.5;2016.0;1316.5;2687.0;1839.5;726.5;467.0
"Eurajoki";"1982";9142.0;2021.0;1323.0;2734.5;1874.0;715.0;474.5
"Eurajoki";"1983";9239.0;2049.0;1309.0;2792.0;1902.5;704.0;482.5
"Eurajoki";"1984";9289.0;2067.0;1284.0;2825.0;1924.0;695.0;494.0
"Eurajoki";"1985";9269.0;2054.0;1269.0;2817.5;1919.0;705.0;504.5
"Eurajoki";"1986";9262.5;2031.0;1269.5;2804.0;1923.0;717.0;518.0
"Eurajoki";"1987";9315.0;2016.5;1272.0;2820.5;1940.5;725.5;540.0
"Eurajoki";"1988";9368.0;2008.5;1265.5;2840.0;1951.0;738.0;565.0
"Eurajoki";"1989";9432.0;2014.5;1246.0;2848.0;1984.5;742.5;596.5
"Eurajoki";"1990";9514.5;2005.5;1264.5;2853.0;2018.0;753.0;620.5
"Eurajoki";"1991";9546.0;1984.0;1276.0;2821.5;2056.5;791.5;616.5
"Eurajoki";"1992";9581.5;1990.0;1265.5;2768.5;2131.0;827.0;599.5
"Eurajoki";"1993";9648.5;1977.0;1282.0;2724.0;2237.0;837.0;591.5
"Eurajoki";"1994";9645.5;1938.5;1280.5;2668.5;2329.0;840.0;589.0
"Eurajoki";"1995";9619.5;1928.5;1249.0;2603.5;2414.0;831.5;593.0
"Eurajoki";"1996";9584.5;1917.0;1218.5;2531.0;2500.5;817.5;600.0
"Eurajoki";"1997";9489.5;1878.0;1185.0;2443.0;2573.5;805.5;604.5
"Eurajoki";"1998";9401.5;1830.5;1164.5;2367.5;2640.5;783.5;615.0
"Eurajoki";"1999";9313.0;1786.5;1142.0;2298.5;2695.5;767.0;623.5
"Eurajoki";"2000";9243.0;1759.5;1100.5;2250.5;2746.0;746.0;640.5
"Eurajoki";"2001";9156.0;1727.5;1046.5;2207.5;2787.0;722.0;665.5
"Eurajoki";"2002";9061.0;1709.0;986.0;2159.5;2797.0;725.5;684.0
"Eurajoki";"2003";9043.0;1706.5;957.5;2132.5;2794.0;750.0;702.5
"Eurajoki";"2004";9072.5;1692.5;937.5;2135.5;2807.0;788.0;712.0
"Eurajoki";"2005";9130.5;1679.0;937.0;2155.0;2828.0;812.5;719.0
"Eurajoki";"2006";9169.5;1676.5;956.5;2140.5;2826.0;833.0;737.0
"Eurajoki";"2007";9177.5;1671.0;964.5;2122.0;2806.0;858.5;755.5
"Eurajoki";"2008";9181.5;1662.5;937.0;2134.0;2800.0;884.5;763.5
"Eurajoki";"2009";9188.5;1650.0;899.0;2140.5;2810.0;925.5;763.5
"Eurajoki";"2010";9217.0;1630.5;902.0;2147.0;2800.5;973.0;764.0
"Eurajoki";"2011";9221.0;1644.0;884.0;2138.0;2761.0;1026.5;767.5
"Eurajoki";"2012";9239.5;1671.0;872.0;2109.5;2706.5;1093.0;787.5
"Eurajoki";"2013";9284.0;1688.5;861.5;2103.0;2653.0;1166.0;812.0
"Eurajoki";"2014";9290.0;1704.5;826.0;2104.5;2597.0;1228.5;829.5
"Eurajoki";"2015";9290.5;1696.5;820.0;2088.0;2547.0;1284.5;854.5
"Eurajoki";"2016";9352.5;1684.5;822.5;2120.5;2516.0;1330.5;878.5
"Eurajoki";"2017";9469.5;1687.0;808.5;2186.0;2520.5;1373.5;894.0
"Eurajoki";"2018";9487.5;1677.5;812.5;2168.0;2489.5;1420.5;919.5
"Eurajoki";"2019";9428.0;1645.0;823.0;2128.0;2423.0;1453.5;955.5
"Eurajoki";"2020";9427.0;1615.5;810.0;2123.0;2422.5;1464.0;992.0
"Eurajoki";"2021";9393.0;1586.5;788.0;2098.0;2436.5;1449.0;1035.0
"Eurajoki";"2022";9272.5;1527.0;781.5;2024.0;2449.5;1400.0;1090.5
"Evijärvi";"1981";3426.5;730.5;583.0;903.0;761.0;282.0;167.0
"Evijärvi";"1982";3434.5;728.5;579.5;906.0;764.0;278.5;178.0
"Evijärvi";"1983";3443.5;736.5;568.5;903.5;775.0;283.5;176.5
"Evijärvi";"1984";3445.0;753.5;548.5;894.0;789.5;287.0;172.5
"Evijärvi";"1985";3436.5;759.5;527.0;895.0;784.0;287.0;184.0
"Evijärvi";"1986";3414.0;750.5;503.0;902.5;776.0;287.5;194.5
"Evijärvi";"1987";3398.5;746.5;483.5;918.5;766.5;292.0;191.5
"Evijärvi";"1988";3399.0;745.0;475.5;928.5;763.5;299.5;187.0
"Evijärvi";"1989";3385.0;738.5;470.5;913.0;773.0;303.0;187.0
"Evijärvi";"1990";3364.0;728.5;464.5;894.0;779.0;306.0;192.0
"Evijärvi";"1991";3340.5;715.5;462.0;872.5;790.5;308.0;192.0
"Evijärvi";"1992";3327.0;721.5;448.5;852.0;812.5;302.5;190.0
"Evijärvi";"1993";3326.0;710.5;446.5;840.5;828.5;298.5;201.5
"Evijärvi";"1994";3327.0;691.0;451.5;838.0;835.5;298.5;212.5
"Evijärvi";"1995";3309.0;682.0;449.0;832.0;828.5;302.0;215.5
"Evijärvi";"1996";3265.0;664.0;439.5;817.0;819.0;304.5;221.0
"Evijärvi";"1997";3226.0;647.5;432.5;792.5;810.0;309.5;234.0
"Evijärvi";"1998";3181.0;635.0;424.5;756.5;800.5;320.5;244.0
"Evijärvi";"1999";3135.0;612.5;417.5;723.5;808.0;323.5;250.0
"Evijärvi";"2000";3092.0;577.5;416.0;692.0;825.5;320.0;261.0
"Evijärvi";"2001";3047.0;559.0;409.0;659.0;826.0;328.5;265.5
"Evijärvi";"2002";3008.5;551.5;410.5;633.5;816.5;339.0;257.5
"Evijärvi";"2003";2987.5;545.0;405.0;629.0;809.5;342.5;256.5
"Evijärvi";"2004";2960.0;530.0;392.5;625.5;806.0;345.0;261.0
"Evijärvi";"2005";2925.5;511.5;384.0;613.5;811.0;336.0;269.5
"Evijärvi";"2006";2885.0;499.0;371.0;596.0;811.5;331.5;276.0
"Evijärvi";"2007";2840.5;481.0;365.0;571.0;819.5;324.0;280.0
"Evijärvi";"2008";2803.5;462.0;362.0;546.5;828.5;306.0;298.5
"Evijärvi";"2009";2776.0;443.5;356.0;532.5;821.0;308.5;314.5
"Evijärvi";"2010";2763.5;435.5;352.5;532.0;804.5;323.0;316.0
"Evijärvi";"2011";2751.0;446.0;340.0;522.5;793.5;328.5;320.5
"Evijärvi";"2012";2716.5;446.0;315.5;514.0;778.5;335.5;327.0
"Evijärvi";"2013";2685.5;433.0;301.0;517.5;763.0;341.0;330.0
"Evijärvi";"2014";2668.0;429.0;290.0;517.0;757.5;346.0;328.5
"Evijärvi";"2015";2613.5;423.5;263.0;508.5;747.0;352.0;319.5
"Evijärvi";"2016";2555.5;416.0;240.0;503.0;732.5;349.0;315.0
"Evijärvi";"2017";2517.0;406.5;230.0;501.0;716.5;350.5;312.5
"Evijärvi";"2018";2486.0;398.0;226.0;489.0;700.5;358.5;314.0
"Evijärvi";"2019";2449.0;397.5;215.5;478.0;671.5;364.5;322.0
"Evijärvi";"2020";2416.5;395.0;202.5;484.0;632.5;368.0;334.5
"Evijärvi";"2021";2406.0;391.0;197.0;489.5;613.0;367.5;348.0
"Evijärvi";"2022";2375.0;384.5;188.0;491.0;601.0;357.5;353.0
"Finström";"1981";2072.0;460.5;305.5;616.5;409.0;183.0;97.5
"Finström";"1982";2105.5;461.0;320.0;629.0;411.5;181.5;102.5
"Finström";"1983";2131.5;465.5;320.5;642.0;415.0;176.5;112.0
"Finström";"1984";2144.5;464.0;326.0;646.5;413.5;177.5;117.0
"Finström";"1985";2153.5;468.5;314.0;649.5;425.0;176.0;120.5
"Finström";"1986";2162.5;463.5;311.0;653.0;437.0;171.0;127.0
"Finström";"1987";2175.5;446.5;333.5;652.5;441.0;168.5;133.5
"Finström";"1988";2181.0;434.5;340.0;654.0;440.5;174.0;138.0
"Finström";"1989";2187.5;431.5;329.5;659.5;449.5;178.5;139.0
"Finström";"1990";2203.5;439.0;313.5;661.5;472.0;174.0;143.5
"Finström";"1991";2213.0;432.5;311.5;665.5;480.5;173.5;149.5
"Finström";"1992";2229.5;426.5;309.5;670.5;500.5;171.0;151.5
"Finström";"1993";2241.0;430.0;295.0;670.5;526.0;165.0;154.5
"Finström";"1994";2246.5;438.0;278.0;662.5;542.0;163.5;162.5
"Finström";"1995";2248.0;445.5;265.0;648.5;557.5;165.5;166.0
"Finström";"1996";2264.5;458.5;257.5;647.0;562.0;168.5;171.0
"Finström";"1997";2278.0;466.5;245.5;647.0;564.0;174.5;180.5
"Finström";"1998";2274.5;467.0;239.5;627.5;582.5;169.5;188.5
"Finström";"1999";2276.5;466.5;241.0;612.0;605.0;161.5;190.5
"Finström";"2000";2288.0;461.0;243.5;615.0;618.0;164.0;186.5
"Finström";"2001";2301.5;456.5;240.5;621.5;629.0;165.0;189.0
"Finström";"2002";2318.0;455.5;238.0;615.5;645.5;172.5;191.0
"Finström";"2003";2351.5;459.0;252.5;614.0;655.5;186.5;184.0
"Finström";"2004";2385.0;463.5;256.5;629.5;657.5;195.5;182.5
"Finström";"2005";2420.0;469.0;255.0;642.0;657.0;209.0;188.0
"Finström";"2006";2452.5;474.5;254.5;655.0;657.0;221.0;190.5
"Finström";"2007";2460.5;472.0;243.0;654.5;672.5;224.0;194.5
"Finström";"2008";2470.0;468.5;238.0;653.0;686.0;228.0;196.5
"Finström";"2009";2484.5;469.5;246.5;644.5;692.5;237.5;194.0
"Finström";"2010";2494.0;467.0;257.5;634.5;689.0;252.5;193.5
"Finström";"2011";2514.5;469.0;272.5;626.5;693.0;261.5;192.0
